Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/25/2023,42017,4,Bucks County,PA,94.9,635587,95,630152,95,602213,95,559099,95,161744,95,502977,80.1,499230,83.5,59236,61.4,475563,86.6,439994,87.7,128943,95,227734,45.3,227633,45.6,222268,46.7,210435,47.8,147625,57.1,83200,64.5,71669,48.5,46435,55.8,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,3,3,3,2,3,3,3,2,628270,597890,96464,549420,501426,120789,132749,22.2,130086,23.7,125649,25.1,62613,51.8
01/25/2023,47033,4,Crockett County,TN,97.8,7974,56,7969,59.4,7861,65,7484,68.6,2376,86.9,7102,49.9,7101,52.9,395,15.8,7018,58,6706,61.5,2205,80.7,3098,43.6,3098,43.6,3087,44,3034,45.2,2431,58.9,1500,68,933,38.4,686,45.7,D,13,14,13,14,14,16,Metro,1,2,1,2,2,4,15,15,15,15,3,3,3,3,14230,13411,2503,12099,10908,2733,712,5.3,711,5.9,706,6.5,463,16.9
01/25/2023,18041,4,Fayette County,IN,98.6,10651,46.1,10629,48.7,10474,52.5,10077,55.7,3828,80.8,9760,42.2,9756,44.7,467,12.6,9644,48.3,9289,51.3,3651,77,4879,50,4879,50,4857,50.4,4775,51.4,3909,63.2,2690,73.7,1681,43,1355,50.4,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,12,12,12,11,8,8,8,7,23102,21811,3704,19955,18107,4740,1554,7.1,1545,7.7,1530,8.4,1126,23.8
01/25/2023,35019,4,Guadalupe County,NM,97,3466,80.6,3462,84.6,3326,88.6,3056,89.3,845,95,3075,71.5,3072,75.1,363,54.1,2953,78.7,2709,79.2,753,88.3,1806,58.7,1806,58.8,1783,60.4,1699,62.7,1141,73,613,81.4,575,50.4,343,56,C,11,11,12,11,11,12,Non-metro,7,7,8,7,7,8,12,12,12,12,8,8,8,8,4300,4092,671,3752,3421,853,532,13,527,14,511,14.9,230,27
01/25/2023,48091,4,Comal County,TX,98.9,115725,74.1,115402,78.3,112167,83.9,104557,86.3,31316,95,99921,64,99836,67.8,9041,34.5,97298,72.8,90795,75,27868,95,43273,43.3,43271,43.3,42841,44,41799,46,31375,58.1,18789,67.4,15757,50.2,10624,56.5,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,7,7,7,7,3,3,3,3,156209,147323,26237,133682,121086,28528,20023,13.6,19783,14.8,19326,16,10817,37.9
01/25/2023,21077,4,Gallatin County,KY,94.1,4086,46.1,4079,49.1,3976,53.1,3708,54.9,1018,81,3731,42.1,3730,44.9,325,20.8,3637,48.6,3405,50.4,971,77.2,1731,46.4,1731,46.4,1719,47.3,1666,48.9,1293,62.2,710,73.1,565,43.7,367,51.7,C,9,9,9,9,10,11,Metro,1,1,1,1,2,3,11,11,11,11,3,3,3,3,8869,8310,1559,7488,6751,1257,590,7.1,588,7.9,572,8.5,337,26.8
01/25/2023,02195,4,Petersburg Census Area,AK,97.4,2794,85.5,2768,89.6,2627,93.9,2469,94.8,691,95,2568,78.6,2555,82.7,284,58.4,2420,86.5,2271,87.2,651,95,1469,57.2,1467,57.4,1449,59.9,1395,61.4,950,73.9,535,82.2,582,61.3,373,69.7,C,11,12,12,12,12,12,Non-metro,7,8,8,8,8,8,12,12,12,12,8,8,8,8,3266,3091,486,2797,2605,670,750,24.3,748,26.7,724,27.8,379,56.6
01/25/2023,45035,4,Dorchester County,SC,93,106554,65.4,105976,69.3,101765,74,93429,75.7,24144,95,90591,55.6,90257,59,10840,36.7,86660,63,79417,64.3,21290,90,37871,41.8,37816,41.9,37313,43.1,35599,44.8,24357,57,13785,64.7,11163,45.8,7301,53,C,10,10,10,10,10,12,Metro,2,2,2,2,2,4,11,11,11,10,3,3,3,2,162809,153026,29537,137516,123489,23644,14498,9.5,14304,10.4,13897,11.3,7053,29.8
01/25/2023,27153,4,Todd County,MN,94.7,11577,46.9,11516,50,11169,54.1,10619,56.6,4192,76.9,10913,44.2,10898,47.4,797,18.8,10608,51.4,10101,53.8,3982,73.1,7058,64.7,7058,64.8,7000,66,6810,67.4,5291,77.8,3309,83.1,3348,63.3,2431,73.5,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,12,12,12,12,8,8,8,8,24664,23012,4246,20652,18766,5451,3748,16.3,3716,18,3648,19.4,2330,42.7
01/25/2023,72057,4,Guayama Municipio,PR,97.8,31620,80.1,31565,83,29581,84,27084,84.4,6910,91.8,29569,74.9,29549,77.7,4128,69.4,27781,78.9,25421,79.2,6489,86.2,21183,71.6,21181,71.7,21050,75.8,19369,76.2,10888,83.2,5547,85.5,4371,40.1,2617,47.2,D,15,15,16,15,15,16,Metro,3,3,4,3,3,4,16,16,16,16,4,4,4,4,39465,38033,5944,35197,32089,7530,2992,7.9,2974,8.4,2905,9.1,1581,21
01/25/2023,30067,4,Park County,MT,95.9,12218,73.6,12158,76.5,11836,80.3,11294,82.1,3539,89.8,10220,61.5,10195,64.2,680,32,9967,67.6,9515,69.2,3089,78.4,5780,56.6,5780,56.7,5741,57.6,5607,58.9,3935,68,2337,75.7,2089,53.1,1387,59.3,A,2,2,2,3,3,3,Non-metro,6,6,6,7,7,7,4,4,4,3,8,8,8,7,16606,15883,2124,14746,13759,3940,3011,19,2973,20.2,2889,21,1419,36
01/25/2023,48151,4,Fisher County,TX,98.9,1613,42.1,1611,44.4,1586,48.3,1536,51,611,63.6,1399,36.5,1399,38.6,59,9.6,1381,42.1,1340,44.5,564,58.7,639,45.7,639,45.7,636,46.1,632,47.2,548,57.6,378,67,204,37.2,164,43.4,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,3,3,3,3,7,7,7,7,3830,3626,614,3282,3012,961,180,5,179,5.5,177,5.9,131,13.6
01/25/2023,39153,4,Summit County,OH,98.6,380672,70.4,376356,73.7,359217,76.8,335404,78.2,94658,94.6,356105,65.8,354187,69.3,37448,45.6,339030,72.5,316739,73.9,91119,91,213678,60,213642,60.3,209133,61.7,199910,63.1,132254,73.9,74082,81.3,77864,58.9,50309,67.9,B,7,7,7,7,7,8,Metro,3,3,3,3,3,4,8,8,8,8,4,4,4,4,541013,510948,82128,467643,428820,100079,97393,19.1,95218,20.4,91972,21.4,46092,46.1
01/25/2023,54087,4,Roane County,WV,97.1,7552,55.2,7548,57.8,7411,61.8,6900,63.3,2518,80.7,6718,49.1,6716,51.4,531,24.5,6620,55.2,6185,56.7,2342,75.1,3401,50.6,3401,50.6,3391,51.2,3291,53.2,2591,62,1608,68.7,1118,43.1,786,48.9,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,12,12,12,11,8,8,8,7,13688,13070,2163,11984,10907,3120,1303,10,1298,10.8,1277,11.7,780,25
01/25/2023,21225,4,Union County,KY,94.1,7176,49.9,7169,52.3,7049,55.4,6766,57.5,2310,93.3,6299,43.8,6297,46,346,18,6193,48.7,5951,50.5,2108,85.2,2959,47,2959,47,2946,47.6,2906,48.8,2346,62.8,1548,73.4,1054,44.9,806,52.1,A,1,1,1,1,2,4,Non-metro,5,5,5,5,6,8,3,3,3,3,7,7,7,7,14381,13701,1924,12718,11777,2475,1112,8.1,1111,8.7,1105,9.4,748,30.2
01/25/2023,16087,4,Washington County,ID,97.7,4701,46.1,4699,48.8,4645,53,4449,56.4,2036,77,4199,41.2,4199,43.6,219,12.6,4150,47.4,3980,50.5,1888,71.4,1885,44.9,1885,44.9,1877,45.2,1851,46.5,1607,55.1,1183,62.7,696,43.3,553,46.7,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,14,7,7,7,6,10194,9620,1732,8763,7888,2643,839,8.7,836,9.5,824,10.4,590,22.3
01/25/2023,19155,4,Pottawattamie County,IA,97.3,64619,69.3,64090,73.3,61191,77.5,56559,79.2,16411,95,56531,60.7,56248,64.3,6372,39.6,53909,68.3,49876,69.9,15149,90.5,29177,51.6,29175,51.9,28640,53.1,27381,54.9,19592,67.1,11411,75.3,11373,58,7735,67.8,B,6,6,6,7,7,8,Metro,2,2,2,3,3,4,8,8,8,7,4,4,4,3,93206,87444,16073,78914,71371,16732,15098,17.3,14826,18.8,14358,20.1,7820,46.7
01/25/2023,48277,4,Lamar County,TX,98.9,22794,45.7,22753,48.8,22379,53.3,21340,56,7600,78.1,20030,40.2,20017,43,1166,13.7,19738,47,18851,49.5,6962,71.6,8326,41.6,8326,41.6,8292,42,8187,43.4,6737,53.9,4344,62.4,2603,38.6,1942,44.7,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,49859,46604,8518,41963,38086,9726,2464,5.3,2453,5.8,2429,6.4,1646,16.9
01/25/2023,51045,4,Craig County,VA,78.2,1967,38.3,1967,40,1957,42.6,1894,44.8,745,60.1,1706,33.2,1706,34.7,55,8,1700,37,1651,39,668,53.9,162,9.5,162,9.5,161,9.5,159,9.6,131,11.3,80,12,68,51.9,51,63.7,A,1,1,1,1,1,2,Metro,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5131,4921,689,4591,4232,1239,87,1.8,86,1.9,86,2,62,5
01/25/2023,72027,4,Camuy Municipio,PR,97.8,25836,84.7,25803,87.7,24252,89.1,22296,88.4,5735,90.3,24395,80,24381,82.9,3247,77.3,23008,84.6,21134,83.8,5420,85.3,15885,65.1,15884,65.1,15849,68.9,14562,68.9,8137,74.6,4108,75.8,2401,29.5,1416,34.5,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,3,4,4,4,3,30504,29420,4203,27205,25217,6351,1741,5.9,1734,6.4,1709,6.8,862,13.6
01/25/2023,29043,4,Christian County,MO,91.3,47957,54.1,47802,57.5,46388,62.5,43099,64.9,12824,90.2,42200,47.6,42101,50.7,4011,24,40996,55.2,38090,57.4,11542,81.1,18957,44.9,18954,45,18778,45.8,18189,47.8,12870,59.3,7869,68.2,6307,49,4404,56,A,1,2,1,2,2,4,Metro,1,2,1,2,2,4,3,3,3,3,3,3,3,3,88595,83073,16708,74215,66365,14225,8102,9.8,8022,10.8,7865,11.9,4536,31.9
01/25/2023,18111,4,Newton County,IN,98.6,5240,37.5,5224,39.5,5123,42.2,4909,44.4,1869,66.3,4729,33.8,4727,35.7,268,12.4,4646,38.3,4459,40.3,1740,61.7,2226,47.1,2226,47.1,2216,47.7,2176,48.8,1770,56.9,1096,63,738,41.7,551,50.3,B,5,5,5,5,5,6,Metro,1,1,1,1,1,2,7,7,7,6,3,3,3,2,13984,13227,2162,12129,11065,2818,803,6.1,799,6.6,790,7.1,540,19.2
01/25/2023,13307,4,Webster County,GA,88.9,1312,50.3,1311,52.8,1281,55.1,1231,58,386,62.4,1168,44.8,1168,47,67,18.7,1142,49.1,1101,51.8,362,58.5,556,47.6,556,47.6,556,48.7,551,50,442,62.2,263,72.7,164,37.1,117,44.5,D,13,13,13,13,14,14,Non-metro,5,5,5,5,6,6,15,15,16,15,7,7,8,7,2607,2483,359,2325,2124,619,120,4.8,119,5.1,118,5.6,70,11.3
01/25/2023,27015,4,Brown County,MN,94.7,17582,70.3,17488,74.1,16827,78.5,15804,80.8,5653,95,16863,67.4,16827,71.3,1602,39.5,16214,75.6,15225,77.9,5532,95,10382,61.6,10381,61.7,10241,63.2,9889,65,7331,75.3,4536,82,4726,64.5,3428,75.6,A,3,3,2,3,3,4,Non-metro,7,7,6,7,7,8,4,4,4,4,8,8,8,8,25008,23608,4052,21449,19556,5335,5089,21.6,5032,23.5,4918,25.1,3059,57.3
01/25/2023,30077,4,Powell County,MT,95.9,3498,50.8,3491,52.8,3459,55.5,3373,57.3,1245,85,3219,46.7,3214,48.6,107,14.9,3184,51.1,3107,52.8,1161,79.3,1700,52.8,1700,52.9,1696,53.3,1684,54.2,1294,62.8,812,69.9,657,50.8,477,58.7,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,6890,6607,719,6230,5888,1464,636,9.6,635,10.2,633,10.8,407,27.8
01/25/2023,37041,4,Chowan County,NC,96.8,11196,80.3,11179,84.4,11019,90.5,10555,94.5,4402,95,8546,61.3,8544,64.5,473,22.8,8426,69.2,8071,72.3,3361,95,3224,37.7,3224,37.7,3216,38.2,3165,39.2,2724,47.2,1821,54.2,1070,39.3,816,44.8,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,14,14,14,14,6,6,6,6,13943,13243,2079,12171,11164,3521,1814,13.7,1810,14.9,1793,16.1,1210,34.4
01/25/2023,31129,4,Nuckolls County,NE,90.9,2135,51.5,,,,,,,,,2122,51.2,2120,53.7,90,14.7,2088,57.4,2030,60.9,914,81,1299,61.2,1299,61.3,1295,62,1283,63.2,1074,73.1,732,80.1,608,56.6,454,62,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,4148,3945,611,3638,3334,1129,604,15.3,599,16.5,597,17.9,406,36
01/25/2023,20149,4,Pottawatomie County,KS,93.9,11791,48.4,11699,51.9,11091,56.3,10182,58.8,2911,81.7,10685,43.8,10616,47.1,1400,26.8,10062,51.1,9216,53.2,2725,76.4,6304,59,6296,59.3,6135,61,5800,62.9,3783,74.2,2254,82.7,2251,59.5,1506,66.8,A,1,1,1,2,2,3,Metro,1,1,1,2,2,3,4,4,4,4,4,4,4,4,24383,22542,5220,19704,17322,3565,2590,11.5,2503,12.7,2391,13.8,1035,29
01/25/2023,06075,4,San Francisco County,CA,97.7,872077,95,855042,95,815741,95,775273,95,141081,95,771723,87.5,760858,90.3,73346,93.1,724689,90.8,687512,90.1,131002,92.4,580474,75.2,579467,76.2,561605,77.5,537478,78.2,247512,87.2,120665,92.1,175764,71,93239,77.3,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,8,4,4,4,4,881549,842196,78817,798043,763379,141770,323222,38.4,314288,39.4,304088,39.8,82498,58.2
01/25/2023,08047,4,Gilpin County,CO,97,4235,67.8,4194,69.5,4069,71.2,3874,72.6,1091,95,3744,60,3726,61.8,277,39.6,3622,63.4,3449,64.7,998,89.7,2347,62.7,2347,63,2318,64,2226,64.5,1484,71.7,761,76.3,877,59.1,501,65.8,A,2,2,2,2,2,4,Metro,2,2,2,2,2,4,4,4,4,3,4,4,4,3,6243,6032,699,5713,5333,1112,1019,16.9,1003,17.6,977,18.3,399,35.9
01/25/2023,72105,4,Naranjito Municipio,PR,97.8,24847,90.9,24758,94.5,22880,93.8,20819,93.6,4929,88.2,23386,85.5,23337,89.1,3656,92.3,21631,88.7,19681,88.5,4697,84.1,16074,68.7,16073,68.9,15964,73.8,14649,74.4,7910,81,3975,84.6,2929,37,1760,44.3,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,27349,26197,3961,24391,22236,5586,1758,6.7,1736,7.1,1699,7.6,821,14.7
01/25/2023,01029,4,Cleburne County,AL,92.6,5273,35.4,5271,37.6,5199,41,5016,43.4,1837,61.1,4408,29.6,4408,31.5,187,7.6,4363,34.4,4221,36.5,1609,53.5,1630,37,1630,37,1629,37.3,1613,38.2,1354,47.5,886,55.1,460,34,344,38.8,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,6,6,6,6,6,6,6,6,14910,14013,2464,12695,11549,3008,428,3.1,427,3.4,425,3.7,290,9.6
01/25/2023,55075,4,Marinette County,WI,96.7,23816,59,23759,61.8,23316,65.6,22424,68.5,9282,93.8,22009,54.5,21981,57.1,1196,20.9,21597,60.8,20785,63.5,8819,89.1,12474,56.7,12474,56.7,12396,57.4,12147,58.4,9925,66.6,6447,73.1,5759,58,4215,65.4,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,8,8,8,7,8,8,8,7,40350,38469,5732,35538,32737,9894,5833,15.2,5790,16.3,5699,17.4,3736,37.8
01/25/2023,46102,4,Oglala Lakota County,SD,96.7,15127,95,14594,95,12311,95,10020,95,1071,95,12742,89.9,12645,95,3842,95,10779,95,8803,95,981,93.2,4903,38.5,4901,38.8,4719,43.8,4089,46.5,1919,67,742,75.6,862,44.9,395,53.2,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,15,6,7,7,7,14177,12762,3798,10629,8964,1053,1747,13.7,1664,15.7,1485,16.6,357,33.9
01/25/2023,46003,4,Aurora County,SD,96.7,1879,68.3,1868,72.3,1816,78.4,1703,82.3,618,95,1605,58.3,1598,61.9,144,28,1554,67.1,1454,70.3,519,91.2,788,49.1,788,49.3,781,50.3,749,51.5,572,63,350,67.4,282,49.3,201,57.4,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,3,4,4,3,7,8,8,7,2751,2583,514,2317,2069,569,375,14.5,373,16.1,364,17.6,223,39.2
01/25/2023,51173,4,Smyth County,VA,78.2,17387,57.8,17357,60.5,17038,64.3,16207,66.6,5724,84.2,15016,49.9,14997,52.3,976,22.5,14749,55.6,14021,57.6,4990,73.4,5555,37,5555,37,5511,37.4,5378,38.4,4002,44.8,2472,49.5,1714,42.8,1191,48.2,D,13,14,13,14,14,15,Non-metro,5,6,5,6,6,7,14,14,14,13,6,6,6,5,30104,28686,4334,26510,24352,6802,2019,7,2000,7.5,1958,8,1156,17
01/25/2023,51081,4,Greensville County,VA,78.2,5054,44.6,5051,46.5,5034,49.7,4873,51.4,1302,75.1,4343,38.3,4341,39.9,113,8.1,4331,42.8,4228,44.6,1114,64.2,1482,34.1,1482,34.1,1482,34.2,1477,34.9,663,28.2,175,15.7,376,56.7,112,64,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,14,14,14,13,6,6,6,5,11336,10874,1399,10129,9475,1734,1140,10.5,1140,11.3,1139,12,133,7.7
01/25/2023,46115,4,Spink County,SD,96.7,3892,61,3877,65,3789,69.4,3576,72.8,1348,95,3484,54.6,3477,58.3,249,23.5,3402,62.3,3228,65.8,1220,90.3,2015,57.8,2015,58,2008,59,1976,61.2,1528,71.5,947,77.6,658,43.1,481,50.8,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,6376,5967,1058,5462,4909,1351,705,11.8,703,12.9,700,14.3,470,34.8
01/25/2023,36011,4,Cayuga County,NY,97.5,49412,64.5,49208,67.6,47478,70.9,44302,71.8,13149,86.6,46681,61,46533,64,4546,41.1,44970,67.2,41987,68.1,12543,82.6,27691,59.3,27690,59.5,27450,61,26347,62.8,18114,73.1,10122,80.7,9731,53.7,6544,64.7,B,6,6,7,7,7,8,Non-metro,6,6,7,7,7,8,8,8,8,8,8,8,8,8,76576,72746,11071,66963,61675,15189,11104,15.3,10993,16.4,10748,17.4,6200,40.8
01/25/2023,37049,4,Craven County,NC,96.8,89632,87.8,89234,93.2,86734,95,81757,95,27776,95,68598,67.2,68442,71.5,5370,34.9,66702,76.3,63072,78.5,21407,95,22694,33.1,22690,33.2,22432,33.6,21681,34.4,16879,46,11427,53.4,6544,38.8,4931,43.2,D,15,15,14,15,15,16,Metro,3,3,2,3,3,4,14,14,14,14,2,2,2,2,102139,95778,15391,87409,80387,20103,12729,13.3,12566,14.4,12220,15.2,7602,37.8
01/25/2023,13111,4,Fannin County,GA,88.9,12826,49,12819,51,12718,54,12389,56.4,5782,72.1,11430,43.6,11425,45.5,348,11,11353,48.2,11077,50.5,5263,65.6,5700,49.9,5699,49.9,5684,50.1,5636,50.9,4935,57.8,3371,64.1,2255,45.7,1695,50.3,B,5,5,5,5,6,7,Non-metro,5,5,5,5,6,7,7,8,8,6,7,8,8,6,26188,25116,3166,23536,21950,8017,2510,10,2500,10.6,2483,11.3,1724,21.5
01/25/2023,37107,4,Lenoir County,NC,96.8,43678,78.1,43623,82.6,42797,89.3,40775,93.9,14409,95,33152,59.3,33127,62.7,2101,22.4,32573,68,31026,71.5,11170,95,10785,32.5,10783,32.6,10739,33,10555,34,8474,41.4,5235,46.9,2471,29.2,1685,32.2,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,14,14,14,13,6,6,6,5,55949,52801,9378,47933,43423,11303,4932,9.3,4908,10.2,4843,11.2,2854,25.2
01/25/2023,27099,4,Mower County,MN,94.7,27469,68.6,27192,72.7,25774,77.1,23713,79,6934,93.5,25770,64.3,25655,68.6,3178,43.1,24410,73,22477,74.9,6814,91.8,15853,61.5,15852,61.8,15540,63.7,14753,65.6,10049,79.7,5880,86.3,6884,68.5,4706,80,C,10,11,11,11,11,12,Non-metro,6,7,7,7,7,8,12,12,12,12,8,8,8,8,40062,37396,7381,33441,30015,7419,8113,21.7,7968,23.8,7686,25.6,4268,57.5
01/25/2023,22061,4,Lincoln Parish,LA,96.9,23718,50.7,23674,53.6,23071,56.9,21697,58,5932,90.8,20856,44.6,20835,47.2,1508,22.5,20379,50.2,19327,51.6,5619,86,8892,42.6,8890,42.7,8844,43.4,8655,44.8,6245,60.1,3884,69.1,2372,38,1678,43.2,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,15,15,15,15,7,7,7,7,46742,44144,6714,40556,37430,6536,2457,5.6,2438,6,2393,6.4,1404,21.5
01/25/2023,UNK,4,Unknown County,MS,98.1,39593,,39563,,39104,,37633,,6864,,29556,,29548,,1297,,29254,,28251,,5682,,11503,38.9,11503,38.9,11474,39.2,11348,40.2,8830,64.5,5445,95,836,9.5,520,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102,,2085,,2060,,754,
01/25/2023,48145,4,Falls County,TX,98.9,9508,55,9496,58.3,9277,62.5,8825,64.6,2396,74.3,8082,46.7,8081,49.6,495,19,7914,53.3,7586,55.5,2110,65.4,3166,39.2,3166,39.2,3157,39.9,3127,41.2,2222,53.2,1289,61.1,837,37.7,560,43.4,D,13,13,13,14,14,15,Metro,1,1,1,2,2,3,14,14,15,14,2,2,3,2,17297,16281,2610,14844,13671,3226,903,5.5,900,6.1,894,6.5,537,16.6
01/25/2023,31025,4,Cass County,NE,90.9,18220,69.4,18083,73,17284,77.4,15959,79.4,4656,95,16933,64.5,16868,68.1,1899,40.6,16205,72.6,14969,74.5,4601,95,9690,57.2,9687,57.4,9519,58.7,9080,60.7,6438,71.1,3603,78.3,3867,60.1,2503,69.5,A,2,3,3,3,3,4,Metro,2,3,3,3,3,4,4,4,4,3,4,4,4,3,26248,24773,4681,22330,20092,4756,4598,18.6,4554,20.4,4447,22.1,2438,51.3
01/25/2023,39139,4,Richland County,OH,98.6,58965,48.7,58788,51.4,57719,55.5,55395,58.3,19792,82.7,55818,46.1,55751,48.8,3065,15.9,54842,52.7,52686,55.4,18971,79.2,29726,53.3,29726,53.3,29545,53.9,28928,54.9,21916,65.3,13894,73.2,11446,52.2,8259,59.4,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,12,12,12,11,4,4,4,3,121154,114267,19218,104045,95049,23940,12141,10.6,12049,11.6,11863,12.5,7505,31.3
01/25/2023,19153,4,Polk County,IA,97.3,378888,77.3,374469,82.2,354567,86.7,325333,88.1,70275,95,345107,70.4,342630,75.2,44597,51.5,324637,79.4,298033,80.7,66273,95,201130,58.3,201085,58.7,195667,60.3,185328,62.2,108145,76.5,55981,84.5,68958,63.8,41269,73.7,B,7,7,8,7,8,8,Metro,3,3,4,3,4,4,8,8,8,8,4,4,4,4,490161,455779,86617,408791,369162,66091,101755,22.3,99247,24.3,95154,25.8,39717,60.1
01/25/2023,UNK,4,Unknown County,TX,98.9,298787,,298072,,291002,,275094,,43802,,208549,,208465,,11821,,205445,,196644,,37166,,102176,49,102174,49,101691,49.5,100361,51,73653,83.1,47313,95,8264,11.2,5333,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30569,,29979,,29056,,6898,
01/25/2023,48127,4,Dimmit County,TX,98.9,11670,95,11631,95,10998,95,6137,85,1486,85,7192,71,7190,76.4,2050,93.7,6712,81.5,5140,71.2,1325,75.8,2470,34.3,2470,34.4,2389,35.6,2236,43.5,1578,57.9,866,65.4,809,51.3,513,59.2,D,15,15,16,16,15,15,Non-metro,7,7,8,8,7,7,14,14,15,15,6,6,7,7,10124,9410,2187,8236,7223,1749,887,9.4,871,10.6,833,11.5,437,25
01/25/2023,29201,4,Scott County,MO,91.3,19571,51.1,19559,54.6,19329,60.1,18560,63.8,6487,91.4,17132,44.8,17128,47.8,774,11.6,16966,52.7,16354,56.2,5966,84,6092,35.6,6092,35.6,6078,35.8,5996,36.7,4682,44.2,2981,50,1965,42,1457,48.9,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,10,10,10,10,6,6,6,6,38280,35797,6698,32185,29099,7101,2240,6.3,2232,6.9,2209,7.6,1387,19.5
01/25/2023,19087,4,Henry County,IA,97.3,12035,60.3,11990,63.7,11698,68.2,11073,70.7,3576,91.9,11191,56.1,11167,59.3,799,25.2,10913,63.6,10368,66.2,3342,85.9,6494,58,6494,58.2,6442,59,6303,60.8,4334,71.6,2680,80.2,2643,61,1871,69.8,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,19954,18833,3167,17155,15666,3892,3019,16,3000,17.5,2945,18.8,1719,44.2
